Loadsheet_Number,Total_Pax,Y_Pax,Jump_Pax,Standby_Pax,Male_Pax,Female_Pax,Child_Pax,Infant_Pax,Total_Bags,Total_Bag_Weight_KG,Baggage_Weight_Type,Distribution_Type,Section,Capacity,Distribution
,174,174,0,NULL,108,57,9,2,122,1446.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,174,174,0,NULL,108,57,9,2,122,1446.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,174,174,0,NULL,108,57,9,2,122,1446.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y22
,174,174,0,NULL,108,57,9,2,122,1446.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,174,174,0,NULL,108,57,9,2,122,1446.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,174,174,0,NULL,108,57,9,2,122,1446.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,166,166,0,NULL,107,48,11,2,127,1170.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y25
,166,166,0,NULL,107,48,11,2,127,1170.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y25
,166,166,0,NULL,107,48,11,2,127,1170.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,166,166,0,NULL,107,48,11,2,127,1170.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,166,166,0,NULL,107,48,11,2,127,1170.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,166,166,0,NULL,107,48,11,2,127,1170.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,167,167,0,NULL,108,48,11,2,127,1176.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y25
,167,167,0,NULL,108,48,11,2,127,1176.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y25
,167,167,0,NULL,108,48,11,2,127,1176.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,167,167,0,NULL,108,48,11,2,127,1176.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,167,167,0,NULL,108,48,11,2,127,1176.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,167,167,0,NULL,108,48,11,2,127,1176.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,186,186,0,NULL,105,76,5,2,142,1503.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,186,186,0,NULL,105,76,5,2,142,1503.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,186,186,0,NULL,105,76,5,2,142,1503.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,186,186,0,NULL,105,76,5,2,142,1503.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,186,186,0,NULL,105,76,5,2,142,1503.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,186,186,0,NULL,105,76,5,2,142,1503.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,149,149,0,NULL,102,37,10,0,154,1748.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y30
,149,149,0,NULL,102,37,10,0,154,1748.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,149,149,0,NULL,102,37,10,0,154,1748.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y18
,149,149,0,NULL,102,37,10,0,154,1748.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y21
,149,149,0,NULL,102,37,10,0,154,1748.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y23
,149,149,0,NULL,102,37,10,0,154,1748.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,142,142,0,NULL,72,63,7,3,102,1233.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y13
,142,142,0,NULL,72,63,7,3,102,1233.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y34
,142,142,0,NULL,72,63,7,3,102,1233.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y24
,142,142,0,NULL,72,63,7,3,102,1233.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y28
,142,142,0,NULL,72,63,7,3,102,1233.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y21
,142,142,0,NULL,72,63,7,3,102,1233.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y22
,179,179,0,NULL,116,55,8,2,136,1506.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,179,179,0,NULL,116,55,8,2,136,1506.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,179,179,0,NULL,116,55,8,2,136,1506.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y25
,179,179,0,NULL,116,55,8,2,136,1506.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,179,179,0,NULL,116,55,8,2,136,1506.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,179,179,0,NULL,116,55,8,2,136,1506.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,167,167,0,NULL,87,73,7,1,116,1270.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,167,167,0,NULL,87,73,7,1,116,1270.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y35
,167,167,0,NULL,87,73,7,1,116,1270.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,167,167,0,NULL,87,73,7,1,116,1270.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,167,167,0,NULL,87,73,7,1,116,1270.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,167,167,0,NULL,87,73,7,1,116,1270.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,143,143,0,NULL,80,59,4,2,80,927.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y28
,143,143,0,NULL,80,59,4,2,80,927.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,143,143,0,NULL,80,59,4,2,80,927.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y10
,143,143,0,NULL,80,59,4,2,80,927.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,143,143,0,NULL,80,59,4,2,80,927.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,143,143,0,NULL,80,59,4,2,80,927.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,189,189,0,NULL,87,86,16,1,100,1112.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,189,189,0,NULL,87,86,16,1,100,1112.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,189,189,0,NULL,87,86,16,1,100,1112.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,189,189,0,NULL,87,86,16,1,100,1112.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,189,189,0,NULL,87,86,16,1,100,1112.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,189,189,0,NULL,87,86,16,1,100,1112.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,171,171,0,NULL,117,50,4,3,137,1584.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,171,171,0,NULL,117,50,4,3,137,1584.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,171,171,0,NULL,117,50,4,3,137,1584.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,171,171,0,NULL,117,50,4,3,137,1584.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,171,171,0,NULL,117,50,4,3,137,1584.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,171,171,0,NULL,117,50,4,3,137,1584.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,194,194,0,NULL,143,46,5,2,120,1143.0,ACTUAL,CKI_DISTRIBUTION,0A,Y30,Y30
,194,194,0,NULL,143,46,5,2,120,1143.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,194,194,0,NULL,143,46,5,2,120,1143.0,ACTUAL,CKI_DISTRIBUTION,0C,Y35,Y35
,194,194,0,NULL,143,46,5,2,120,1143.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y34
,194,194,0,NULL,143,46,5,2,120,1143.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,194,194,0,NULL,143,46,5,2,120,1143.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y30
,143,143,0,NULL,80,59,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y28
,143,143,0,NULL,80,59,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,143,143,0,NULL,80,59,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y10
,143,143,0,NULL,80,59,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,143,143,0,NULL,80,59,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,143,143,0,NULL,80,59,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,144,144,0,NULL,76,58,10,2,137,1303.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y18
,144,144,0,NULL,76,58,10,2,137,1303.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,144,144,0,NULL,76,58,10,2,137,1303.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y21
,144,144,0,NULL,76,58,10,2,137,1303.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y31
,144,144,0,NULL,76,58,10,2,137,1303.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y15
,144,144,0,NULL,76,58,10,2,137,1303.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y23
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0A,Y30,Y30
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0C,Y35,Y35
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y34
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y30
,126,126,0,NULL,83,40,3,1,96,1224.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y10
,126,126,0,NULL,83,40,3,1,96,1224.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y26
,126,126,0,NULL,83,40,3,1,96,1224.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,126,126,0,NULL,83,40,3,1,96,1224.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y20
,126,126,0,NULL,83,40,3,1,96,1224.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y22
,126,126,0,NULL,83,40,3,1,96,1224.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y27
,159,159,0,NULL,109,40,10,0,154,1785.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y31
,159,159,0,NULL,109,40,10,0,154,1785.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,159,159,0,NULL,109,40,10,0,154,1785.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y21
,159,159,0,NULL,109,40,10,0,154,1785.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y22
,159,159,0,NULL,109,40,10,0,154,1785.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,159,159,0,NULL,109,40,10,0,154,1785.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,179,179,0,NULL,120,56,3,1,152,1648.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y33
,179,179,0,NULL,120,56,3,1,152,1648.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,179,179,0,NULL,120,56,3,1,152,1648.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y21
,179,179,0,NULL,120,56,3,1,152,1648.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,179,179,0,NULL,120,56,3,1,152,1648.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,179,179,0,NULL,120,56,3,1,152,1648.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,145,145,0,NULL,81,60,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y29
,145,145,0,NULL,81,60,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y22
,145,145,0,NULL,81,60,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y10
,145,145,0,NULL,81,60,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,145,145,0,NULL,81,60,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,145,145,0,NULL,81,60,4,2,122,1414.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,106,77,5,2,163,1726.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,183,183,0,NULL,100,72,11,3,198,2339.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y30
,183,183,0,NULL,100,72,11,3,198,2339.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,183,183,0,NULL,100,72,11,3,198,2339.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,183,183,0,NULL,100,72,11,3,198,2339.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,183,183,0,NULL,100,72,11,3,198,2339.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,183,183,0,NULL,100,72,11,3,198,2339.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0A,Y30,Y30
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0C,Y35,Y35
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y34
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,194,194,0,NULL,143,46,5,2,106,1009.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y30
,189,189,0,NULL,87,86,16,1,137,1533.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,189,189,0,NULL,87,86,16,1,137,1533.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,189,189,0,NULL,87,86,16,1,137,1533.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,189,189,0,NULL,87,86,16,1,137,1533.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,189,189,0,NULL,87,86,16,1,137,1533.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,189,189,0,NULL,87,86,16,1,137,1533.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,185,185,0,NULL,123,51,11,2,127,1165.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,185,185,0,NULL,123,51,11,2,127,1165.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,185,185,0,NULL,123,51,11,2,127,1165.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,185,185,0,NULL,123,51,11,2,127,1165.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,185,185,0,NULL,123,51,11,2,127,1165.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,185,185,0,NULL,123,51,11,2,127,1165.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,185,185,0,NULL,123,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,185,185,0,NULL,123,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,185,185,0,NULL,123,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,185,185,0,NULL,123,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,185,185,0,NULL,123,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,185,185,0,NULL,123,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,171,171,0,NULL,117,50,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,167,167,0,NULL,116,47,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,167,167,0,NULL,116,47,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,167,167,0,NULL,116,47,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y18
,167,167,0,NULL,116,47,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,167,167,0,NULL,116,47,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,167,167,0,NULL,116,47,4,3,128,1480.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,152,152,0,NULL,84,54,14,3,138,1477.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,152,152,0,NULL,84,54,14,3,138,1477.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y24
,152,152,0,NULL,84,54,14,3,138,1477.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y14
,152,152,0,NULL,84,54,14,3,138,1477.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,152,152,0,NULL,84,54,14,3,138,1477.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,152,152,0,NULL,84,54,14,3,138,1477.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,166,166,0,NULL,115,41,10,0,154,1776.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y32
,166,166,0,NULL,115,41,10,0,154,1776.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,166,166,0,NULL,115,41,10,0,154,1776.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y23
,166,166,0,NULL,115,41,10,0,154,1776.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y25
,166,166,0,NULL,115,41,10,0,154,1776.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,166,166,0,NULL,115,41,10,0,154,1776.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y29
,154,154,0,NULL,78,69,7,5,102,1225.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y13
,154,154,0,NULL,78,69,7,5,102,1225.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,154,154,0,NULL,78,69,7,5,102,1225.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y25
,154,154,0,NULL,78,69,7,5,102,1225.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y30
,154,154,0,NULL,78,69,7,5,102,1225.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,154,154,0,NULL,78,69,7,5,102,1225.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y25
,157,157,0,NULL,78,70,9,5,102,1228.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y13
,157,157,0,NULL,78,70,9,5,102,1228.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,157,157,0,NULL,78,70,9,5,102,1228.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y25
,157,157,0,NULL,78,70,9,5,102,1228.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y33
,157,157,0,NULL,78,70,9,5,102,1228.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,157,157,0,NULL,78,70,9,5,102,1228.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y25
,188,188,0,NULL,87,85,16,1,138,1544.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,188,188,0,NULL,87,85,16,1,138,1544.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,87,85,16,1,138,1544.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,188,188,0,NULL,87,85,16,1,138,1544.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,87,85,16,1,138,1544.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,87,85,16,1,138,1544.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,150,150,0,NULL,83,53,14,3,99,1059.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,150,150,0,NULL,83,53,14,3,99,1059.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y24
,150,150,0,NULL,83,53,14,3,99,1059.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y13
,150,150,0,NULL,83,53,14,3,99,1059.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,150,150,0,NULL,83,53,14,3,99,1059.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,150,150,0,NULL,83,53,14,3,99,1059.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y27
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,186,186,0,NULL,124,51,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,182,182,0,NULL,99,72,11,3,154,1819.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y30
,182,182,0,NULL,99,72,11,3,154,1819.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,182,182,0,NULL,99,72,11,3,154,1819.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,182,182,0,NULL,99,72,11,3,154,1819.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,182,182,0,NULL,99,72,11,3,154,1819.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,182,182,0,NULL,99,72,11,3,154,1819.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,160,160,0,NULL,82,67,11,2,142,1401.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y18
,160,160,0,NULL,82,67,11,2,142,1401.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,160,160,0,NULL,82,67,11,2,142,1401.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y23
,160,160,0,NULL,82,67,11,2,142,1401.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y35
,160,160,0,NULL,82,67,11,2,142,1401.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,160,160,0,NULL,82,67,11,2,142,1401.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y23
,188,188,0,NULL,125,52,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,125,52,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,125,52,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,125,52,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,188,188,0,NULL,125,52,11,2,103,945.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
